Date,Symbol,Caetgory,Description,Daily_Returns,Positive Rtn Indicator,Negative Rtn Indicator,Last_Event_Date,EventName,Days,DaysFromEvent,Days Cumulative,T Price,Nearest Event Date,indexedRtn
10/16/98,TY,Rates,10Year Rates,0.006705045,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,107.1875,10/15/98,0.006705045
10/19/98,TY,Rates,10Year Rates,0.007240576,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,107.1875,10/15/98,0.013994169
10/20/98,TY,Rates,10Year Rates,0.006612508,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,107.1875,10/15/98,0.020699214
10/21/98,TY,Rates,10Year Rates,0.002857297,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,107.1875,10/15/98,0.023615655
10/22/98,TY,Rates,10Year Rates,-0.005127708,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,107.1875,10/15/98,0.018366852
12/26/00,TY,Rates,10Year Rates,0.00282256,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,106.140602,1/3/01,-0.006182403
12/27/00,TY,Rates,10Year Rates,-0.001481698,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,106.140602,1/3/01,-0.007654941
12/28/00,TY,Rates,10Year Rates,-0.00563671,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,106.140602,1/3/01,-0.013248502
12/29/00,TY,Rates,10Year Rates,0.000446835,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,106.140602,1/3/01,-0.012807587
1/2/01,TY,Rates,10Year Rates,0.011482986,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,106.140602,1/3/01,-0.001471671
1/3/01,TY,Rates,10Year Rates,0.00147384,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,106.140602,1/3/01,0
1/4/01,TY,Rates,10Year Rates,-0.008832624,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,106.140602,1/3/01,-0.008832624
1/5/01,TY,Rates,10Year Rates,0.004010319,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,106.140602,1/3/01,-0.004857726
1/8/01,TY,Rates,10Year Rates,0.00266222,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,106.140602,1/3/01,-0.002208439
1/9/01,TY,Rates,10Year Rates,0.000738399,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,106.140602,1/3/01,-0.001471671
1/10/01,TY,Rates,10Year Rates,0.00014721,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,106.140602,1/3/01,-0.001324677
4/11/01,TY,Rates,10Year Rates,-0.003262159,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,104.96875,4/18/01,0.000595415
4/12/01,TY,Rates,10Year Rates,-0.004016662,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,104.96875,4/18/01,-0.003423638
4/13/01,TY,Rates,10Year Rates,0.001642511,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,104.96875,4/18/01,-0.001786751
4/16/01,TY,Rates,10Year Rates,-0.005666064,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,104.96875,4/18/01,-0.007442691
4/17/01,TY,Rates,10Year Rates,0.00284943,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,104.96875,4/18/01,-0.004614469
4/18/01,TY,Rates,10Year Rates,0.004635861,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,104.96875,4/18/01,0
4/19/01,TY,Rates,10Year Rates,-0.010419768,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,104.96875,4/18/01,-0.010419768
4/20/01,TY,Rates,10Year Rates,0.001955475,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,104.96875,4/18/01,-0.008484668
4/23/01,TY,Rates,10Year Rates,0.00690587,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,104.96875,4/18/01,-0.001637392
4/24/01,TY,Rates,10Year Rates,-0.001938273,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,104.96875,4/18/01,-0.003572492
4/25/01,TY,Rates,10Year Rates,-0.00298775,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,104.96875,4/18/01,-0.006549568
9/10/01,TY,Rates,10Year Rates,-0.003068194,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,108.453102,9/17/01,-0.016712293
9/11/01,TY,Rates,10Year Rates,-0.000292609,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,108.453102,9/17/01,-0.017000012
9/12/01,TY,Rates,10Year Rates,0.008940131,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,108.453102,9/17/01,-0.008211863
9/13/01,TY,Rates,10Year Rates,0.008134805,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,108.453102,9/17/01,-0.000143859
9/14/01,TY,Rates,10Year Rates,0.004754831,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,108.453102,9/17/01,0.004610288
9/17/01,TY,Rates,10Year Rates,-0.00458913,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,108.453102,9/17/01,0
9/18/01,TY,Rates,10Year Rates,-0.005906719,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,108.453102,9/17/01,-0.005906719
9/19/01,TY,Rates,10Year Rates,0.001449767,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,108.453102,9/17/01,-0.004465515
9/20/01,TY,Rates,10Year Rates,-0.003907657,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,108.453102,9/17/01,-0.008355722
9/21/01,TY,Rates,10Year Rates,0.003631923,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,108.453102,9/17/01,-0.004754147
9/24/01,TY,Rates,10Year Rates,-0.001881663,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,108.453102,9/17/01,-0.006626864
8/10/07,TY,Rates,10Year Rates,0.001018626,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,108.59375,8/17/07,-0.010215827
8/13/07,TY,Rates,10Year Rates,0.00043611,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,108.59375,8/17/07,-0.009784173
8/14/07,TY,Rates,10Year Rates,0.003196745,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,108.59375,8/17/07,-0.006618705
8/15/07,TY,Rates,10Year Rates,0.002896871,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,108.59375,8/17/07,-0.003741007
8/16/07,TY,Rates,10Year Rates,0.006210283,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,108.59375,8/17/07,0.002446043
8/17/07,TY,Rates,10Year Rates,-0.002440075,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,108.59375,8/17/07,0
8/20/07,TY,Rates,10Year Rates,0.001726619,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,108.59375,8/17/07,0.001726619
8/21/07,TY,Rates,10Year Rates,0.002729101,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,108.59375,8/17/07,0.004460432
8/22/07,TY,Rates,10Year Rates,-0.002148689,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,108.59375,8/17/07,0.002302158
8/23/07,TY,Rates,10Year Rates,-0.000287109,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,108.59375,8/17/07,0.002014388
8/24/07,TY,Rates,10Year Rates,-0.001435956,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,108.59375,8/17/07,0.00057554
1/14/08,TY,Rates,10Year Rates,0.000541419,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,117.828125,1/22/08,-0.019758653
1/15/08,TY,Rates,10Year Rates,0.005140693,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,117.828125,1/22/08,-0.014719533
1/16/08,TY,Rates,10Year Rates,-0.000538358,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,117.828125,1/22/08,-0.015249967
1/17/08,TY,Rates,10Year Rates,0.004443846,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,117.828125,1/22/08,-0.010873889
1/18/08,TY,Rates,10Year Rates,0.00107253,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,117.828125,1/22/08,-0.009813022
1/22/08,TY,Rates,10Year Rates,0.009910272,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,117.828125,1/22/08,0
1/23/08,TY,Rates,10Year Rates,0.003182602,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,117.828125,1/22/08,0.003182602
1/24/08,TY,Rates,10Year Rates,-0.012954395,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,117.828125,1/22/08,-0.009813022
1/25/08,TY,Rates,10Year Rates,0.003214142,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,117.828125,1/22/08,-0.00663042
1/28/08,TY,Rates,10Year Rates,-0.000400481,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,117.828125,1/22/08,-0.007028246
1/29/08,TY,Rates,10Year Rates,-0.00400641,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,117.828125,1/22/08,-0.011006498
10/1/08,TY,Rates,10Year Rates,0.004089422,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,114.9375,10/8/08,0.001359434
10/2/08,TY,Rates,10Year Rates,0.003529731,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,114.9375,10/8/08,0.004893964
10/3/08,TY,Rates,10Year Rates,0.004329004,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,114.9375,10/8/08,0.009244154
10/6/08,TY,Rates,10Year Rates,0.016971983,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,114.9375,10/8/08,0.026373029
10/7/08,TY,Rates,10Year Rates,-0.007019868,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,114.9375,10/8/08,0.019168026
10/8/08,TY,Rates,10Year Rates,-0.018807523,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,114.9375,10/8/08,0
10/9/08,TY,Rates,10Year Rates,-0.01223491,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,114.9375,10/8/08,-0.01223491
10/10/08,TY,Rates,10Year Rates,0.000137627,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,114.9375,10/8/08,-0.012098967
10/13/08,TY,Rates,10Year Rates,-0.011421494,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,114.9375,10/8/08,-0.023382273
10/14/08,TY,Rates,10Year Rates,-0.000974388,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,114.9375,10/8/08,-0.024333877
10/15/08,TY,Rates,10Year Rates,-0.001532674,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,114.9375,10/8/08,-0.025829255
2/25/20,TY,Rates,10Year Rates,0.003533569,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,135.75,3/3/20,-0.019337017
2/26/20,TY,Rates,10Year Rates,0.001525822,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,135.75,3/3/20,-0.0178407
2/27/20,TY,Rates,10Year Rates,0.000820345,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,135.75,3/3/20,-0.017034991
2/28/20,TY,Rates,10Year Rates,0.009836066,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,135.75,3/3/20,-0.007366483
3/2/20,TY,Rates,10Year Rates,0.002666976,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,135.75,3/3/20,-0.004719153
3/3/20,TY,Rates,10Year Rates,0.004741529,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,135.75,3/3/20,0
3/4/20,TY,Rates,10Year Rates,0.001841621,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,135.75,3/3/20,0.001841621
3/5/20,TY,Rates,10Year Rates,0.00390625,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,135.75,3/3/20,0.005755064
3/6/20,TY,Rates,10Year Rates,0.010185397,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,135.75,3/3/20,0.015999079
3/9/20,TY,Rates,10Year Rates,0.0111023,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,135.75,3/3/20,0.027279006
3/10/20,TY,Rates,10Year Rates,-0.013109244,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,135.75,3/3/20,0.013812155
2/25/20,UB,Rates,Ultra Bond Futures,0.006238303,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,208.8125,3/3/20,-0.034420832
2/26/20,UB,Rates,Ultra Bond Futures,0.001239926,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,208.8125,3/3/20,-0.033223586
2/27/20,UB,Rates,Ultra Bond Futures,0.002012384,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,208.8125,3/3/20,-0.03127806
2/28/20,UB,Rates,Ultra Bond Futures,0.025799475,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,208.8125,3/3/20,-0.006285543
3/2/20,UB,Rates,Ultra Bond Futures,0.003162651,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,208.8125,3/3/20,-0.003142772
3/3/20,UB,Rates,Ultra Bond Futures,0.00315268,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,208.8125,3/3/20,0
3/4/20,UB,Rates,Ultra Bond Futures,-0.002693804,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,208.8125,3/3/20,-0.002693804
3/5/20,UB,Rates,Ultra Bond Futures,0.013505402,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,208.8125,3/3/20,0.010775217
3/6/20,UB,Rates,Ultra Bond Futures,0.066923305,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,208.8125,3/3/20,0.078419635
3/9/20,UB,Rates,Ultra Bond Futures,0.041770747,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,208.8125,3/3/20,0.123466028
3/10/20,UB,Rates,Ultra Bond Futures,-0.056480618,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,208.8125,3/3/20,0.060011972
10/8/98,US,Rates,30Year Rates,-0.014550192,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,107.125,10/15/98,0.007584597
10/9/98,US,Rates,30Year Rates,-0.016213086,0,1,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,107.125,10/15/98,-0.008751459
10/12/98,US,Rates,30Year Rates,0,0,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,107.125,10/15/98,-0.008751459
10/13/98,US,Rates,30Year Rates,-0.008240141,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,107.125,10/15/98,-0.016919487
10/14/98,US,Rates,30Year Rates,0.009495549,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,107.125,10/15/98,-0.007584597
10/15/98,US,Rates,30Year Rates,0.007642563,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,107.125,10/15/98,0
10/16/98,US,Rates,30Year Rates,0.002917153,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,107.125,10/15/98,0.002917153
10/19/98,US,Rates,30Year Rates,-0.005817336,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,107.125,10/15/98,-0.002917153
10/20/98,US,Rates,30Year Rates,-0.006436513,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,107.125,10/15/98,-0.009334889
10/21/98,US,Rates,30Year Rates,-0.001766784,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,107.125,10/15/98,-0.011085181
10/22/98,US,Rates,30Year Rates,-0.005015221,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,107.125,10/15/98,-0.016044807
12/22/00,US,Rates,30Year Rates,0.004774692,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,106.2812,1/3/01,-0.009996123
12/27/00,US,Rates,30Year Rates,0,0,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,106.2812,1/3/01,-0.009996123
12/28/00,US,Rates,30Year Rates,-0.005940003,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,106.2812,1/3/01,-0.01587675
12/29/00,US,Rates,30Year Rates,0.002688496,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,106.2812,1/3/01,-0.013230938
1/2/01,US,Rates,30Year Rates,0.008640763,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,106.2812,1/3/01,-0.004704501
1/3/01,US,Rates,30Year Rates,0.004726738,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,106.2812,1/3/01,0
1/4/01,US,Rates,30Year Rates,-0.014407064,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,106.2812,1/3/01,-0.014407064
1/5/01,US,Rates,30Year Rates,0.003579952,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,106.2812,1/3/01,-0.010878688
1/8/01,US,Rates,30Year Rates,0.002081332,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,106.2812,1/3/01,-0.008819998
1/9/01,US,Rates,30Year Rates,-0.002967427,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,106.2812,1/3/01,-0.011761252
1/10/01,US,Rates,30Year Rates,0.002083191,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,106.2812,1/3/01,-0.009702563
4/11/01,US,Rates,30Year Rates,-0.012947432,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,101.3125,4/18/01,0.011104257
4/12/01,US,Rates,30Year Rates,0.001220256,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,101.3125,4/18/01,0.012338063
4/13/01,US,Rates,30Year Rates,-0.002437538,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,101.3125,4/18/01,0.00987045
4/16/01,US,Rates,30Year Rates,-0.001221747,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,101.3125,4/18/01,0.008636644
4/17/01,US,Rates,30Year Rates,-0.005199266,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,101.3125,4/18/01,0.003392474
4/18/01,US,Rates,30Year Rates,-0.003381004,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,101.3125,4/18/01,0
4/19/01,US,Rates,30Year Rates,0.004010364,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,101.3125,4/18/01,0.004010364
4/20/01,US,Rates,30Year Rates,-0.013210931,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,101.3125,4/18/01,-0.009253547
4/23/01,US,Rates,30Year Rates,0.002801494,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,101.3125,4/18/01,-0.006477977
4/24/01,US,Rates,30Year Rates,0.005278363,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,101.3125,4/18/01,-0.001233806
4/25/01,US,Rates,30Year Rates,-0.002470661,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,101.3125,4/18/01,-0.003701419
9/6/01,US,Rates,30Year Rates,-0.000300781,0,1,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,105.9688,9/17/01,-0.018284627
9/7/01,US,Rates,30Year Rates,0.007510247,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,105.9688,9/17/01,-0.010911702
9/10/01,US,Rates,30Year Rates,0.008944544,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,105.9688,9/17/01,-0.002064759
9/11/01,US,Rates,30Year Rates,-0.010638298,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,105.9688,9/17/01,-0.012681091
9/14/01,US,Rates,30Year Rates,0.011947431,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,105.9688,9/17/01,-0.000885166
9/17/01,US,Rates,30Year Rates,0.00088595,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,105.9688,9/17/01,0
9/18/01,US,Rates,30Year Rates,-0.007668295,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,105.9688,9/17/01,-0.007668295
9/19/01,US,Rates,30Year Rates,-0.017235313,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,105.9688,9/17/01,-0.024771442
9/20/01,US,Rates,30Year Rates,0.00151146,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,105.9688,9/17/01,-0.023297423
9/21/01,US,Rates,30Year Rates,-0.003321739,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,105.9688,9/17/01,-0.026541775
9/24/01,US,Rates,30Year Rates,-0.002120086,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,105.9688,9/17/01,-0.02860559
8/10/07,US,Rates,30Year Rates,0.001718213,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,109.84375,8/17/07,-0.004836415
8/13/07,US,Rates,30Year Rates,0.001429388,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,109.84375,8/17/07,-0.00341394
8/14/07,US,Rates,30Year Rates,0.003140166,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,109.84375,8/17/07,-0.000284495
8/15/07,US,Rates,30Year Rates,-0.002276608,0,1,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,109.84375,8/17/07,-0.002560455
8/16/07,US,Rates,30Year Rates,0.009412436,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,109.84375,8/17/07,0.006827881
8/17/07,US,Rates,30Year Rates,-0.006781577,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,109.84375,8/17/07,0
8/20/07,US,Rates,30Year Rates,0.003698435,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,109.84375,8/17/07,0.003698435
8/21/07,US,Rates,30Year Rates,0.003401361,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,109.84375,8/17/07,0.007112376
8/22/07,US,Rates,30Year Rates,-0.002259887,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,109.84375,8/17/07,0.004836415
8/23/07,US,Rates,30Year Rates,0.002831257,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,109.84375,8/17/07,0.007681366
8/24/07,US,Rates,30Year Rates,0.001411632,1,0,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,109.84375,8/17/07,0.009103841
1/14/08,US,Rates,30Year Rates,0.002114165,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,120.78125,1/22/08,-0.018887451
1/15/08,US,Rates,30Year Rates,0.008702532,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,120.78125,1/22/08,-0.010349288
1/16/08,US,Rates,30Year Rates,-0.002875817,0,1,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,120.78125,1/22/08,-0.013195343
1/17/08,US,Rates,30Year Rates,0.007603566,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,120.78125,1/22/08,-0.005692109
1/18/08,US,Rates,30Year Rates,-0.004163414,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,120.78125,1/22/08,-0.009831824
1/22/08,US,Rates,30Year Rates,0.009929449,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,120.78125,1/22/08,0
1/23/08,US,Rates,30Year Rates,0.005433376,1,0,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,120.78125,1/22/08,0.005433376
1/24/08,US,Rates,30Year Rates,-0.020329388,0,1,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,120.78125,1/22/08,-0.015006468
1/25/08,US,Rates,30Year Rates,0.007617547,1,0,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,120.78125,1/22/08,-0.007503234
1/28/08,US,Rates,30Year Rates,0.000782065,1,0,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,120.78125,1/22/08,-0.006727038
1/29/08,US,Rates,30Year Rates,-0.005470175,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,120.78125,1/22/08,-0.012160414
10/1/08,US,Rates,30Year Rates,0.008801173,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,118.28125,10/8/08,-0.00066046
10/2/08,US,Rates,30Year Rates,0.010046265,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,118.28125,10/8/08,0.00937917
10/3/08,US,Rates,30Year Rates,0.002093967,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,118.28125,10/8/08,0.011492777
10/6/08,US,Rates,30Year Rates,0.019459276,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,118.28125,10/8/08,0.031175694
10/7/08,US,Rates,30Year Rates,-0.010120379,0,1,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,118.28125,10/8/08,0.020739804
10/8/08,US,Rates,30Year Rates,-0.020318405,0,1,3/3/20,FED EMERGENCY CUT,0,T,T,118.28125,10/8/08,0
10/9/08,US,Rates,30Year Rates,-0.014927303,0,1,3/3/20,FED EMERGENCY CUT,1,T+1,T to T+5,118.28125,10/8/08,-0.014927303
10/10/08,US,Rates,30Year Rates,0.000938672,1,0,3/3/20,FED EMERGENCY CUT,2,T+2,T to T+5,118.28125,10/8/08,-0.014002642
10/13/08,US,Rates,30Year Rates,-0.013531576,0,1,3/3/20,FED EMERGENCY CUT,3,T+3,T to T+5,118.28125,10/8/08,-0.02734474
10/14/08,US,Rates,30Year Rates,-0.002308885,0,1,3/3/20,FED EMERGENCY CUT,4,T+4,T to T+5,118.28125,10/8/08,-0.029590489
10/15/08,US,Rates,30Year Rates,-0.004628369,0,1,3/3/20,FED EMERGENCY CUT,5,T+5,T to T+5,118.28125,10/8/08,-0.034081902
2/25/20,US,Rates,30Year Rates,0.005810684,1,0,3/3/20,FED EMERGENCY CUT,-5,T-5,T-5 to T,172.03125,3/3/20,-0.025249773
2/26/20,US,Rates,30Year Rates,0.002422661,1,0,3/3/20,FED EMERGENCY CUT,-4,T-4,T-5 to T,172.03125,3/3/20,-0.022888283
2/27/20,US,Rates,30Year Rates,0.002416806,1,0,3/3/20,FED EMERGENCY CUT,-3,T-3,T-5 to T,172.03125,3/3/20,-0.020526794
2/28/20,US,Rates,30Year Rates,0.010385757,1,0,3/3/20,FED EMERGENCY CUT,-2,T-2,T-5 to T,172.03125,3/3/20,-0.010354223
3/2/20,US,Rates,30Year Rates,0.004955947,1,0,3/3/20,FED EMERGENCY CUT,-1,T-1,T-5 to T,172.03125,3/3/20,-0.005449591
3/3/20,US,Rates,30Year Rates,0.005479452,1,0,3/3/20,FED EMERGENCY CUT,0,T,T,172.03125,3/3/20,0
